file,column,definition,units,data_type,missing_values
supplementary/figures/FigureS3h.csv,region,"Region or original server code. NA/NA1 = North America, EUW/EUW1 = Western Europe, KR = Korea; All denotes pooled data.",Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS3h.csv,level,Sampling-tier or team-position category; depends on context.,Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS3h.csv,measure,"Process, overall score or individual indicator being summarized.",Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS3h.csv,estimate,"Estimated mean, mean difference or coefficient described by the file and row labels.",File-specific,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS3h.csv,ci_low,"Lower bound of the pointwise 95% confidence interval for the estimate. In logistic result files this bounds beta, not the odds ratio.",Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS3h.csv,ci_high,"Upper bound of the pointwise 95% confidence interval for the estimate. In logistic result files this bounds beta, not the odds ratio.",Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS3h.csv,se,Standard error of the estimate; for logistic result tables this refers to the log-odds coefficient.,Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS3h.csv,n_records,Number of focal player–match records.,Player–match records,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS3h.csv,n_players,Number of focal players contributing to the stated group or model.,Players,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS3h.csv,unit,Measurement unit of the estimate.,Text,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS3i.csv,context,Context defining rows: sampling tier or team position.,Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS3i.csv,region,"Region or original server code. NA/NA1 = North America, EUW/EUW1 = Western Europe, KR = Korea; All denotes pooled data.",Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS3i.csv,level,Sampling-tier or team-position category; depends on context.,Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS3i.csv,measure,"Process, overall score or individual indicator being summarized.",Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS3i.csv,estimate,"Estimated mean, mean difference or coefficient described by the file and row labels.",File-specific,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS3i.csv,ci_low,"Lower bound of the pointwise 95% confidence interval for the estimate. In logistic result files this bounds beta, not the odds ratio.",Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS3i.csv,ci_high,"Upper bound of the pointwise 95% confidence interval for the estimate. In logistic result files this bounds beta, not the odds ratio.",Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS3i.csv,se,Standard error of the estimate; for logistic result tables this refers to the log-odds coefficient.,Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS3i.csv,n_records,Number of focal player–match records.,Player–match records,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS3i.csv,n_players,Number of focal players contributing to the stated group or model.,Players,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS3i.csv,unit,Measurement unit of the estimate.,Text,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS4a.csv,contrast,Directed comparison; A−B means the first group minus the second. Endpoint contrasts use Diamond−Iron.,Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS4a.csv,component,"Timeline maintenance component: valid_wards_placed, valid_ward_kills or control_ward_purchases.",Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS4a.csv,minute,Interval index: 1 denotes 0–1 min. Boundary events belong to the ending interval; the final interval uses actual cut-off duration.,Minute interval index,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS4a.csv,mean_difference,Region A minus region B in the minute-specific maintenance frequency.,Events per team per minute,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS4a.csv,se,Standard error of the estimate; for logistic result tables this refers to the log-odds coefficient.,Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS4a.csv,ci_low,"Lower bound of the pointwise 95% confidence interval for the estimate. In logistic result files this bounds beta, not the odds ratio.",Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS4a.csv,ci_high,"Upper bound of the pointwise 95% confidence interval for the estimate. In logistic result files this bounds beta, not the odds ratio.",Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS4a.csv,simultaneous_low,Lower bound of the simultaneous 95% interval across the stated comparison family.,Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS4a.csv,simultaneous_high,Upper bound of the simultaneous 95% interval across the stated comparison family.,Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS4a.csv,z,"Two-sided Wald statistic, estimate divided by standard error.",Standard normal units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS4a.csv,log10_p,Base-10 logarithm of the unadjusted P value.,Log10 P,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS4a.csv,p_value,Unadjusted P value. Scientific-notation strings are preserved; numeric zero can reflect floating-point underflow.,P value,Scientific-notation decimal text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS4a.csv,family,Set of comparisons used for multiplicity adjustment or simultaneous intervals.,Text,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/figures/FigureS4a.csv,simultaneous_method,Method used to construct simultaneous intervals.,Text,Text,Empty cell means unavailable or not applicable; NA is a region label.
